external_id,name,description,organizer_name,address,city,state,zipcode,latitude,longitude,day_of_week,start_hour,end_hour,parking_info,admission_info,source
nominatim:355312517,Hagers Farmers Market,"Farmers market in Shelburne, MA. Confirm hours with the organizer.",,1232 Mohawk Trail,Shelburne,MA,01370,42.611985,-72.669218,saturday,8,13,,Free admission.,nominatim
nominatim:360568295,Farm Fresh Providence Farmers Market,"Farmers market in Providence, RI. Confirm hours with the organizer.",,10 Sims Avenue,Providence,RI,02909,41.827296,-71.432599,saturday,8,13,,Free admission.,nominatim
nominatim:361808095,Newburyport Farmers' Market,"Farmers market in Newburyport, MA. Confirm hours with the organizer.",,50 Water Street,Newburyport,MA,01950,42.810359,-70.866028,saturday,8,13,,Free admission.,nominatim
nominatim:354225906,Poestenkill Farmers Market,"Farmers market in Town of Poestenkill, NY. Confirm hours with the organizer.",,Farm to Market Road,Town of Poestenkill,NY,12140,42.690492,-73.563858,saturday,8,13,,Free admission.,nominatim
nominatim:353938392,Manchester Farmers Market,"Farmers market in Manchester, VT. Confirm hours with the organizer.",,Adam's Park Main Street,Manchester,VT,05255,43.177569,-73.052893,saturday,8,13,,Free admission.,nominatim
nominatim:351556210,West River Farmers Market,"Farmers market in Londonderry, VT. Confirm hours with the organizer.",,Vermont Route 11,Londonderry,VT,05148,43.226619,-72.808094,saturday,8,13,,Free admission.,nominatim
nominatim:361136850,Exeter Farmers' Market,"Farmers market in Exeter, NH. Confirm hours with the organizer.",,Swasey Parkway,Exeter,NH,03833,42.982201,-70.94923,saturday,8,13,,Free admission.,nominatim
nominatim:361860526,Newburyport Farmers' Market,"Farmers market in Newburyport, MA. Confirm hours with the organizer.",,50 Water Street,Newburyport,MA,01950,42.810359,-70.866028,saturday,8,13,,Free admission.,nominatim
nominatim:371459586,Farmers Market,"Farmers market in Grand Rapids, MI. Confirm hours with the organizer.",,Farmers Market,Grand Rapids,MI,49503,42.963886,-85.640622,saturday,8,13,,Free admission.,nominatim
nominatim:371287334,Farmers Market,"Farmers market in Holland, MI. Confirm hours with the organizer.",,West 7th Street,Holland,MI,48424,42.790447,-86.112985,saturday,8,13,,Free admission.,nominatim
nominatim:368832534,Farmers Market,"Farmers market in Plymouth, MI. Confirm hours with the organizer.",,Penniman Avenue,Plymouth,MI,48170,42.370386,-83.468214,saturday,8,13,,Free admission.,nominatim
nominatim:371619056,Farmers Market,"Farmers market in Montague, MI. Confirm hours with the organizer.",,Church Street,Montague,MI,49437,43.415429,-86.356368,saturday,8,13,,Free admission.,nominatim
nominatim:368904704,Farm Market Produce Whole Sale,"Farmers market in Detroit, MI. Confirm hours with the organizer.",,6170 Toledo Street,Detroit,MI,48209,42.319023,-83.110202,saturday,8,13,,Free admission.,nominatim
nominatim:368849559,Rondo Produce Market,"Farmers market in Sterling Heights, MI. Confirm hours with the organizer.",,44615 Mound Road,Sterling Heights,MI,48314,42.621482,-83.05623,saturday,8,13,,Free admission.,nominatim
nominatim:368602036,Farm Market Produce Whole Sale,"Farmers market in Detroit, MI. Confirm hours with the organizer.",,6170 Toledo Street,Detroit,MI,48209,42.319023,-83.110202,saturday,8,13,,Free admission.,nominatim
nominatim:369561414,Grocer Farm Market,"Farmers market in Detroit, MI. Confirm hours with the organizer.",,3435 2nd Avenue,Detroit,MI,48201,42.343791,-83.062789,saturday,8,13,,Free admission.,nominatim
nominatim:372486533,Rakowski Family Farm Market,"Farmers market in Grand Rapids, MI. Confirm hours with the organizer.",,Holland Avenue Northeast,Grand Rapids,MI,49503,42.962953,-85.645262,saturday,8,13,,Free admission.,nominatim
nominatim:368783457,Dearborn Farm Market,"Farmers market in Dearborn, MI. Confirm hours with the organizer.",,2645 Monroe Street,Dearborn,MI,48124,42.293208,-83.249032,saturday,8,13,,Free admission.,nominatim
nominatim:369942604,Randy's Farm Market,"Farmers market in Temperance, MI. Confirm hours with the organizer.",,West Dean Road,Temperance,MI,48182,41.764668,-83.56765,saturday,8,13,,Free admission.,nominatim
nominatim:368582174,Westview Orchards Farm Market,"Farmers market in Washington Charter Township, MI. Confirm hours with the organizer.",,Van Dyke Road,Washington Charter Township,MI,48095,42.772629,-83.018467,saturday,8,13,,Free admission.,nominatim
nominatim:370284842,Stovers Farm Market & U-pic,"Farmers market in Berrien Springs, MI. Confirm hours with the organizer.",,7608 Old US-31,Berrien Springs,MI,49103,41.980894,-86.390039,saturday,8,13,,Free admission.,nominatim
nominatim:368655740,Coleman's Farm Market,"Farmers market in Ypsilanti, MI. Confirm hours with the organizer.",,5415 West Michigan Avenue,Ypsilanti,MI,48197,42.20888,-83.677701,saturday,8,13,,Free admission.,nominatim
nominatim:371324516,Horrocks Farm Market,"Farmers market in Battle Creek, MI. Confirm hours with the organizer.",,5801 Beckley Road,Battle Creek,MI,49014,42.264095,-85.182013,saturday,8,13,,Free admission.,nominatim
nominatim:370970852,Bob's Barn Farm Market & Bakery,"Farmers market in Coloma, MI. Confirm hours with the organizer.",,4806 Coloma Road,Coloma,MI,49038,42.185855,-86.342329,saturday,8,13,,Free admission.,nominatim
nominatim:419011261,Lyons Farm Market,"Farmers market in Saugatuck Township, MI. Confirm hours with the organizer.",,124th Avenue,Saugatuck Township,MI,49408,42.59362,-86.212148,saturday,8,13,,Free admission.,nominatim
nominatim:371326300,Bowerman Blueberries Farm Market,"Farmers market in Park Township, MI. Confirm hours with the organizer.",,15793 James Street,Park Township,MI,49424,42.811719,-86.171705,saturday,8,13,,Free admission.,nominatim
nominatim:368675286,Jenny's Farm Market,"Farmers market in Webster Township, MI. Confirm hours with the organizer.",,Island Lake Road,Webster Township,MI,48130,42.342869,-83.897579,saturday,8,13,,Free admission.,nominatim
nominatim:371338317,Green Acres Farm Market,"Farmers market in Grand Haven Charter Township, MI. Confirm hours with the organizer.",,15971 Lake Michigan Drive,Grand Haven Charter Township,MI,49460,42.972399,-86.183134,saturday,8,13,,Free admission.,nominatim
nominatim:367706078,Gallagher's Farm Market and Bakery,"Farmers market in Traverse City, MI. Confirm hours with the organizer.",,7237 East Traverse Highway,Traverse City,MI,49684,44.775671,-85.710425,saturday,8,13,,Free admission.,nominatim
nominatim:367800342,Friske's Farm Market and Cafe,"Farmers market in Banks Township, MI. Confirm hours with the organizer.",,North US 31 Highway,Banks Township,MI,49729,45.189971,-85.345486,saturday,8,13,,Free admission.,nominatim
nominatim:367846331,Friske Orchards Farm Market,"Farmers market in Banks Township, MI. Confirm hours with the organizer.",,North US 31 Highway,Banks Township,MI,49729,45.189732,-85.345457,saturday,8,13,,Free admission.,nominatim
nominatim:371034006,Pregitzer Farm Market,"Farmers market in Henrietta Township, MI. Confirm hours with the organizer.",,Territorial Road,Henrietta Township,MI,49259,42.411105,-84.313589,saturday,8,13,,Free admission.,nominatim
nominatim:419737699,Lake View Hill Farm Market,"Farmers market in Elmwood Charter Township, MI. Confirm hours with the organizer.",,East Lakeview Hills Road,Elmwood Charter Township,MI,,44.851965,-85.689535,saturday,8,13,,Free admission.,nominatim
nominatim:367948983,Groleau's Farm Market,"Farmers market in Traverse City, MI. Confirm hours with the organizer.",,2100 East Hammond Road,Traverse City,MI,49686,44.714975,-85.53574,saturday,8,13,,Free admission.,nominatim
nominatim:371388956,Cotant's Farm Market & Greenhouse,"Farmers market in Hastings Township, MI. Confirm hours with the organizer.",,South State Highway 37,Hastings Township,MI,49058,42.617889,-85.274948,saturday,8,13,,Free admission.,nominatim
nominatim:371290795,Up North Farm Market,"Farmers market in Weare Township, MI. Confirm hours with the organizer.",,3890 West Monroe Road,Weare Township,MI,49420,43.762079,-86.375985,saturday,8,13,,Free admission.,nominatim
nominatim:371234382,Cherry Point Farm Market,"Farmers market in Benona Township, MI. Confirm hours with the organizer.",,Buchanan Road,Benona Township,MI,49436,43.631813,-86.517769,saturday,8,13,,Free admission.,nominatim
nominatim:371389533,Barten's Farm Market,"Farmers market in South Haven, MI. Confirm hours with the organizer.",,Phoenix Street,South Haven,MI,49090,42.403892,-86.258489,saturday,8,13,,Free admission.,nominatim
nominatim:371221128,Horrocks Farm Market,"Farmers market in Michigan, MI. Confirm hours with the organizer.",,7420 West Saginaw Highway,Michigan,MI,48917,42.741881,-84.660836,saturday,8,13,,Free admission.,nominatim
nominatim:368717489,Eureka Farm Market,"Farmers market in Southgate, MI. Confirm hours with the organizer.",,14601 Eureka Road,Southgate,MI,48195,42.198561,-83.201167,saturday,8,13,,Free admission.,nominatim
nominatim:367267093,Northwest Detroit Farmers Market,"Farmers market in Detroit, MI. Confirm hours with the organizer.",,18660 Bretton Drive,Detroit,MI,48219,42.406155,-83.223181,saturday,8,13,,Free admission.,nominatim
nominatim:369545398,Oakland Avenue Farmers Market,"Farmers market in Detroit, MI. Confirm hours with the organizer.",,9354 Oakland Avenue,Detroit,MI,48211,42.387181,-83.073186,saturday,8,13,,Free admission.,nominatim
nominatim:372393024,Farmers Market,"Farmers market in Grand Rapids, MI. Confirm hours with the organizer.",,Farmers Market,Grand Rapids,MI,49503,42.963886,-85.640622,saturday,8,13,,Free admission.,nominatim
nominatim:369459603,Ann Arbor Farmers Market,"Farmers market in Ann Arbor, MI. Confirm hours with the organizer.",,315 Detroit Street,Ann Arbor,MI,48104,42.283941,-83.746615,saturday,8,13,,Free admission.,nominatim
nominatim:369913691,Dixboro Farmers' Market,"Farmers market in Ann Arbor, MI. Confirm hours with the organizer.",,Plymouth Road,Ann Arbor,MI,48105,42.312634,-83.656653,saturday,8,13,,Free admission.,nominatim
nominatim:368518258,Alpena Farmers Market,"Farmers market in Alpena Township, MI. Confirm hours with the organizer.",,1302 South State Avenue,Alpena Township,MI,49707,45.046005,-83.448295,saturday,8,13,,Free admission.,nominatim
nominatim:368514011,Alpena Farmers Market,"Farmers market in Alpena, MI. Confirm hours with the organizer.",,208 North 1st Avenue,Alpena,MI,49707,45.060852,-83.429333,saturday,8,13,,Free admission.,nominatim
nominatim:371631262,Dane County Farmers' Market,"Farmers market in Madison, WI. Confirm hours with the organizer.",,North Carroll Street,Madison,WI,53703,43.074717,-89.386099,saturday,8,13,,Free admission.,nominatim
nominatim:372122303,Fitchburg Center Farmers' Market,"Farmers market in Fitchburg, WI. Confirm hours with the organizer.",,5511 East Cheryl Parkway,Fitchburg,WI,53711,43.005271,-89.423923,saturday,8,13,,Free admission.,nominatim
nominatim:371735758,Hilldale Farmers' Market,"Farmers market in Madison, WI. Confirm hours with the organizer.",,702 North Midvale Boulevard,Madison,WI,53705,43.071632,-89.454676,saturday,8,13,,Free admission.,nominatim
nominatim:371809524,Monona Farmers Market,"Farmers market in Monona, WI. Confirm hours with the organizer.",,400 East Broadway,Monona,WI,53716,43.046657,-89.319463,saturday,8,13,,Free admission.,nominatim
nominatim:371954943,McFarland Farmers' Market,"Farmers market in McFarland, WI. Confirm hours with the organizer.",,5709 US Highway 51,McFarland,WI,53558,43.015879,-89.30064,saturday,8,13,,Free admission.,nominatim
nominatim:372020868,Monroe Street Farmers Market,"Farmers market in Madison, WI. Confirm hours with the organizer.",,2219 Monroe Street,Madison,WI,53711,43.060529,-89.422331,saturday,8,13,,Free admission.,nominatim
nominatim:372052819,South Madison Farmers' Market - Sunday,"Farmers market in Madison, WI. Confirm hours with the organizer.",,1602 South Park Street,Madison,WI,53715,43.050403,-89.394588,saturday,8,13,,Free admission.,nominatim
nominatim:372092376,Best of Wisconsin Indoor Farmers' Market,"Farmers market in McFarland, WI. Confirm hours with the organizer.",,5915 Milwaukee Street,McFarland,WI,53558,43.013233,-89.287157,saturday,8,13,,Free admission.,nominatim
nominatim:372094899,Dane County Farmers' Market - Holiday Market,"Farmers market in Madison, WI. Confirm hours with the organizer.",,1 John Nolen Drive,Madison,WI,53701,43.071638,-89.380155,saturday,8,13,,Free admission.,nominatim
nominatim:372098912,South Madison Farmers' Market - Monday,"Farmers market in Madison, WI. Confirm hours with the organizer.",,2500 Rimrock Road,Madison,WI,53713,43.035438,-89.380789,saturday,8,13,,Free admission.,nominatim
nominatim:372230897,Oregon Farmers' Market,"Farmers market in Oregon, WI. Confirm hours with the organizer.",,131 West Richards Road,Oregon,WI,53575,42.939048,-89.383761,saturday,8,13,,Free admission.,nominatim
nominatim:372336158,Stoughton Farmers' Market,"Farmers market in Stoughton, WI. Confirm hours with the organizer.",,1050 West Main Street,Stoughton,WI,53589,42.918052,-89.232368,saturday,8,13,,Free admission.,nominatim
nominatim:371819593,Verona Downtown Farmers Market,"Farmers market in Verona, WI. Confirm hours with the organizer.",,101 West Railroad Street,Verona,WI,53593,42.987574,-89.533636,saturday,8,13,,Free admission.,nominatim
nominatim:372059292,Mount Horeb Farmers Market,"Farmers market in Mount Horeb, WI. Confirm hours with the organizer.",,315 East Main Street,Mount Horeb,WI,53572,43.00857,-89.735636,saturday,8,13,,Free admission.,nominatim
nominatim:371175358,Farmers Market,"Farmers market in Chicago, IL. Confirm hours with the organizer.",,10000 Baggage Road,Chicago,IL,60666,41.975527,-87.903423,saturday,8,13,,Free admission.,nominatim
nominatim:372433911,Village of Barryton Farmers Market,"Farmers market in Barryton, MI. Confirm hours with the organizer.",,195 Rose Avenue,Barryton,MI,49305,43.750825,-85.144982,saturday,8,13,,Free admission.,nominatim
nominatim:371700069,Evart Farmers' Market,"Farmers market in Evart, MI. Confirm hours with the organizer.",,200 South Main Street,Evart,MI,49631,43.899106,-85.259684,saturday,8,13,,Free admission.,nominatim
nominatim:371579395,Downtown Big Rapids Farmers Market,"Farmers market in Big Rapids, MI. Confirm hours with the organizer.",,226 North Michigan Avenue,Big Rapids,MI,49307,43.700177,-85.481757,saturday,8,13,,Free admission.,nominatim
nominatim:368377253,Pigeon Farmers' Market,"Farmers market in Winsor Township, MI. Confirm hours with the organizer.",,Michigan Avenue,Winsor Township,MI,48755,43.829116,-83.269411,saturday,8,13,,Free admission.,nominatim
nominatim:373964010,Eagle River Farmers Market,"Farmers market in Eagle River, WI. Confirm hours with the organizer.",,Michigan Street,Eagle River,WI,54521,45.923349,-89.255749,saturday,8,13,,Free admission.,nominatim
nominatim:372024238,Gladstone Farmers Market And Street Fair,"Farmers market in Gladstone, MI. Confirm hours with the organizer.",,911 Delta Avenue,Gladstone,MI,49837,45.847295,-87.021126,saturday,8,13,,Free admission.,nominatim
nominatim:370441311,Old Emmet Farmers Market,"Farmers market in Petoskey, MI. Confirm hours with the organizer.",,Fulton Street,Petoskey,MI,49770,45.369059,-84.959338,saturday,8,13,,Free admission.,nominatim
nominatim:375128682,Minneapolis Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,312 East Lyndale Avenue North,Minneapolis,MN,55405,44.981411,-93.28606,saturday,8,13,,Free admission.,nominatim
nominatim:375246286,Farmers Market Annex,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,200 East Lyndale Avenue North,Minneapolis,MN,55405,44.98044,-93.286045,saturday,8,13,,Free admission.,nominatim
nominatim:375084170,Nokomis Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,East 52nd Street,Minneapolis,MN,55417,44.909204,-93.262337,saturday,8,13,,Free admission.,nominatim
nominatim:375272512,Uptown Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,Lagoon Avenue,Minneapolis,MN,44508,44.949536,-93.29705,saturday,8,13,,Free admission.,nominatim
nominatim:374983967,Midtown Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,Hiawatha LRT Trail,Minneapolis,MN,55406,44.947896,-93.238836,saturday,8,13,,Free admission.,nominatim
nominatim:376607241,Mill City Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,750 South 2nd Street,Minneapolis,MN,55415,44.978464,-93.256102,saturday,8,13,,Free admission.,nominatim
nominatim:375142570,Linden Hills Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,2813 West 43rd Street,Minneapolis,MN,55410,44.924526,-93.315923,saturday,8,13,,Free admission.,nominatim
nominatim:374782002,Lofts at Farmers' Market,"Farmers market in Saint Paul, MN. Confirm hours with the organizer.",,260 East 5th Street,Saint Paul,MN,55101,44.949469,-93.085913,saturday,8,13,,Free admission.,nominatim
nominatim:330358605,Moorhead Farmers Market,"Farmers market in Moorhead, MN. Confirm hours with the organizer.",,202 1st Avenue North,Moorhead,MN,56560,46.877612,-96.779047,saturday,8,13,,Free admission.,nominatim
nominatim:375136329,Northfield Farmers Market,"Farmers market in Northfield, MN. Confirm hours with the organizer.",,7th Street West,Northfield,MN,55057,44.452952,-93.163715,saturday,8,13,,Free admission.,nominatim
nominatim:374798393,Farmers Market on the Rum,"Farmers market in Anoka, MN. Confirm hours with the organizer.",,2201 2nd Avenue,Anoka,MN,55303,45.199762,-93.389822,saturday,8,13,,Free admission.,nominatim
nominatim:374638355,Hutchinson Farmers Market,"Farmers market in Hutchinson, MN. Confirm hours with the organizer.",,25 Adams Street Southeast,Hutchinson,MN,55350,44.891832,-94.364175,saturday,8,13,,Free admission.,nominatim
nominatim:374658840,Minneapolis Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,312 East Lyndale Avenue North,Minneapolis,MN,55405,44.981411,-93.28606,saturday,8,13,,Free admission.,nominatim
nominatim:373806637,Farmers Market Annex,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,200 East Lyndale Avenue North,Minneapolis,MN,55405,44.98044,-93.286045,saturday,8,13,,Free admission.,nominatim
nominatim:373681983,Nokomis Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,East 52nd Street,Minneapolis,MN,55417,44.909204,-93.262337,saturday,8,13,,Free admission.,nominatim
nominatim:374615678,Mill City Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,750 South 2nd Street,Minneapolis,MN,55415,44.978464,-93.256102,saturday,8,13,,Free admission.,nominatim
nominatim:375860475,Uptown Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,Lagoon Avenue,Minneapolis,MN,44508,44.949536,-93.29705,saturday,8,13,,Free admission.,nominatim
nominatim:375252381,Midtown Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,Hiawatha LRT Trail,Minneapolis,MN,55406,44.947896,-93.238836,saturday,8,13,,Free admission.,nominatim
nominatim:374847302,Linden Hills Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,2813 West 43rd Street,Minneapolis,MN,55410,44.924526,-93.315923,saturday,8,13,,Free admission.,nominatim
nominatim:374301905,Lofts at Farmers' Market,"Farmers market in Saint Paul, MN. Confirm hours with the organizer.",,260 East 5th Street,Saint Paul,MN,55101,44.949469,-93.085913,saturday,8,13,,Free admission.,nominatim
nominatim:329853428,Moorhead Farmers Market,"Farmers market in Moorhead, MN. Confirm hours with the organizer.",,202 1st Avenue North,Moorhead,MN,56560,46.877612,-96.779047,saturday,8,13,,Free admission.,nominatim
nominatim:375352753,Northfield Farmers Market,"Farmers market in Northfield, MN. Confirm hours with the organizer.",,7th Street West,Northfield,MN,55057,44.452952,-93.163715,saturday,8,13,,Free admission.,nominatim
nominatim:372098073,Farmers Market on the Rum,"Farmers market in Anoka, MN. Confirm hours with the organizer.",,2201 2nd Avenue,Anoka,MN,55303,45.199762,-93.389822,saturday,8,13,,Free admission.,nominatim
nominatim:374249604,Hutchinson Farmers Market,"Farmers market in Hutchinson, MN. Confirm hours with the organizer.",,25 Adams Street Southeast,Hutchinson,MN,55350,44.891832,-94.364175,saturday,8,13,,Free admission.,nominatim
nominatim:373460173,Gertens Farm Market,"Farmers market in Inver Grove Heights, MN. Confirm hours with the organizer.",,2900 65th Street East,Inver Grove Heights,MN,55076,44.854856,-93.046725,saturday,8,13,,Free admission.,nominatim
nominatim:374099548,Kunnari's Kitchen-Coffee House-Farm Market,"Farmers market in Virginia, MN. Confirm hours with the organizer.",,1305 8th Street South,Virginia,MN,55792,47.516668,-92.554627,saturday,8,13,,Free admission.,nominatim
nominatim:373810149,Minneapolis Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,312 East Lyndale Avenue North,Minneapolis,MN,55405,44.981411,-93.28606,saturday,8,13,,Free admission.,nominatim
nominatim:373590054,Farmers Market Annex,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,200 East Lyndale Avenue North,Minneapolis,MN,55405,44.98044,-93.286045,saturday,8,13,,Free admission.,nominatim
nominatim:373613333,Nokomis Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,East 52nd Street,Minneapolis,MN,55417,44.909204,-93.262337,saturday,8,13,,Free admission.,nominatim
nominatim:373222743,Midtown Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,Hiawatha LRT Trail,Minneapolis,MN,55406,44.947896,-93.238836,saturday,8,13,,Free admission.,nominatim
nominatim:373709381,Uptown Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,Lagoon Avenue,Minneapolis,MN,44508,44.949536,-93.29705,saturday,8,13,,Free admission.,nominatim
nominatim:373749815,Mill City Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,750 South 2nd Street,Minneapolis,MN,55415,44.978464,-93.256102,saturday,8,13,,Free admission.,nominatim
nominatim:373744514,Linden Hills Farmers Market,"Farmers market in Minneapolis, MN. Confirm hours with the organizer.",,2813 West 43rd Street,Minneapolis,MN,55410,44.924526,-93.315923,saturday,8,13,,Free admission.,nominatim
nominatim:369694702,Farmers Market on the Rum,"Farmers market in Anoka, MN. Confirm hours with the organizer.",,2201 2nd Avenue,Anoka,MN,55303,45.199762,-93.389822,saturday,8,13,,Free admission.,nominatim
nominatim:373430209,Farmers Market on the Rum,"Farmers market in Anoka, MN. Confirm hours with the organizer.",,2201 2nd Avenue,Anoka,MN,55303,45.199762,-93.389822,saturday,8,13,,Free admission.,nominatim
nominatim:374936654,St. Croix Falls Farmers Market,"Farmers market in Saint Croix Falls, WI. Confirm hours with the organizer.",,South Washington Street,Saint Croix Falls,WI,55084,45.407713,-92.644658,saturday,8,13,,Free admission.,nominatim
nominatim:329188204,Moorhead Farmers Market,"Farmers market in Moorhead, MN. Confirm hours with the organizer.",,202 1st Avenue North,Moorhead,MN,56560,46.877612,-96.779047,saturday,8,13,,Free admission.,nominatim
nominatim:304376757,Marion County Farmers Market,"Farmers market in Columbia, MS. Confirm hours with the organizer.",,,Columbia,MS,,31.245886,-89.831866,saturday,8,13,,Free admission.,nominatim
nominatim:336297135,Farmers Market Street North,"Farmers market in Crawford, MS. Confirm hours with the organizer.",,Farmers Market Street North,Crawford,MS,39743,33.310066,-88.623945,saturday,8,13,,Free admission.,nominatim
nominatim:336151659,Mississippi Farmers Market,"Farmers market in Jackson, MS. Confirm hours with the organizer.",,Mississippi Street,Jackson,MS,39202,32.302932,-90.175433,saturday,8,13,,Free admission.,nominatim
nominatim:335548272,Midtown Farmers' Market,"Farmers market in Oxford, MS. Confirm hours with the organizer.",,North Lamar Boulevard,Oxford,MS,38655,34.374149,-89.5163,saturday,8,13,,Free admission.,nominatim
nominatim:302857759,Marion County Farmers Market,"Farmers market in Columbia, MS. Confirm hours with the organizer.",,,Columbia,MS,,31.245886,-89.831866,saturday,8,13,,Free admission.,nominatim
nominatim:334725420,Farmers Market Street North,"Farmers market in Crawford, MS. Confirm hours with the organizer.",,Farmers Market Street North,Crawford,MS,39743,33.310066,-88.623945,saturday,8,13,,Free admission.,nominatim
nominatim:334772472,Mississippi Farmers Market,"Farmers market in Jackson, MS. Confirm hours with the organizer.",,Mississippi Street,Jackson,MS,39202,32.302932,-90.175433,saturday,8,13,,Free admission.,nominatim
nominatim:334753877,Midtown Farmers' Market,"Farmers market in Oxford, MS. Confirm hours with the organizer.",,North Lamar Boulevard,Oxford,MS,38655,34.374149,-89.5163,saturday,8,13,,Free admission.,nominatim
nominatim:332606275,Mississippi Farmers Market,"Farmers market in Jackson, MS. Confirm hours with the organizer.",,Mississippi Street,Jackson,MS,39202,32.302932,-90.175433,saturday,8,13,,Free admission.,nominatim
nominatim:332648505,Midtown Farmers' Market,"Farmers market in Oxford, MS. Confirm hours with the organizer.",,North Lamar Boulevard,Oxford,MS,38655,34.374149,-89.5163,saturday,8,13,,Free admission.,nominatim
nominatim:303463716,Sprouts Farmers Market,"Farmers market in Baton Rouge, LA. Confirm hours with the organizer.",,4841 Rouzan Square Avenue,Baton Rouge,LA,70808,30.414118,-91.138739,saturday,8,13,,Free admission.,nominatim
nominatim:303848470,Red Stick Farmers Market,"Farmers market in Baton Rouge, LA. Confirm hours with the organizer.",,Perkins Road,Baton Rouge,LA,70808,30.398746,-91.119002,saturday,8,13,,Free admission.,nominatim
nominatim:303990992,Marion County Farmers Market,"Farmers market in Columbia, MS. Confirm hours with the organizer.",,,Columbia,MS,,31.245886,-89.831866,saturday,8,13,,Free admission.,nominatim
nominatim:304280936,Abita Springs Farmers Market,"Farmers market in Abita Springs, LA. Confirm hours with the organizer.",,Highway 59,Abita Springs,LA,70420,30.478187,-90.038687,saturday,8,13,,Free admission.,nominatim
nominatim:334772856,Midtown Farmers' Market,"Farmers market in Oxford, MS. Confirm hours with the organizer.",,North Lamar Boulevard,Oxford,MS,38655,34.374149,-89.5163,saturday,8,13,,Free admission.,nominatim
nominatim:335840594,Farmers Market,"Farmers market in Springfield, MO. Confirm hours with the organizer.",,East Lark Street,Springfield,MO,65804,37.13625,-93.254649,saturday,8,13,,Free admission.,nominatim
nominatim:333997472,Sprouts Farmers Market,"Farmers market in Kansas City, MO. Confirm hours with the organizer.",,6061 Tom Watson Parkway,Kansas City,MO,64151,39.209851,-94.650264,saturday,8,13,,Free admission.,nominatim
nominatim:334112592,Sprouts Farmers Market,"Farmers market in Kansas City, MO. Confirm hours with the organizer.",,8383 North Booth Avenue,Kansas City,MO,64158,39.243621,-94.474659,saturday,8,13,,Free admission.,nominatim
nominatim:338083325,Brookside Farmers' Market,"Farmers market in Kansas City, MO. Confirm hours with the organizer.",,6425 Wornall Road,Kansas City,MO,64113,39.010979,-94.592846,saturday,8,13,,Free admission.,nominatim
nominatim:337066320,Kirkwood Farmers' Market,"Farmers market in Kirkwood, MO. Confirm hours with the organizer.",,East Argonne Drive,Kirkwood,MO,63122,38.580791,-90.404733,saturday,8,13,,Free admission.,nominatim
nominatim:336565698,Farmers Market,"Farmers market in Springfield, MO. Confirm hours with the organizer.",,South Gentry Avenue,Springfield,MO,65804,37.13625,-93.254649,saturday,8,13,,Free admission.,nominatim
nominatim:336302180,Columbia Farmers Market,"Farmers market in Columbia, MO. Confirm hours with the organizer.",,1769 West Ash Street,Columbia,MO,65203,38.958476,-92.364696,saturday,8,13,,Free admission.,nominatim
nominatim:337789861,Arnold Farmers Market,"Farmers market in Arnold, MO. Confirm hours with the organizer.",,Bradley Beach Road,Arnold,MO,63010,38.454453,-90.358736,saturday,8,13,,Free admission.,nominatim
nominatim:337434522,Grandma Ruth's Farmers Market,"Farmers market in Branson, MO. Confirm hours with the organizer.",,West 76 Country Boulevard,Branson,MO,65616,36.643057,-93.235748,saturday,8,13,,Free admission.,nominatim
nominatim:336966186,Eureka Springs Farmers' Market,"Farmers market in Eureka Springs, AR. Confirm hours with the organizer.",,44 Kings Highway,Eureka Springs,AR,72632,36.398807,-93.74563,saturday,8,13,,Free admission.,nominatim
nominatim:337445670,Farmers Market,"Farmers market in Imboden, AR. Confirm hours with the organizer.",,West 3rd Street,Imboden,AR,72434,36.203679,-91.186986,saturday,8,13,,Free admission.,nominatim
nominatim:332468813,Louisburg Farmers Market,"Farmers market in Louisburg, KS. Confirm hours with the organizer.",,,Louisburg,KS,,38.619816,-94.682847,saturday,8,13,,Free admission.,nominatim
